x,y,area,mounded,volume,moud_vol,elev
648070.45,4097883.3,117625,,, , 
648073.19,4097513.4,108075,4550,24145.25,18655.75,4.1
648093.12,4098903.3,52075,625,18770.5,2098.175,3.36
648094.85,4099542.3,83675,30750,202682.5,144600,4.69
648106.53,4117654.8,134825,13700,,28597.5,2.09
648110.54,4093623.3,71450,11650,98222.5,38150,3.27
648117.18,4085640.5,178050,54750,406350,343975,6.29
648125.12,4101258.4,34150,6400,27812.5,25695,4.01
648125.61,4083168.3,98775,25,,76.715,3.07
648135.26,4088790.8,26800,800,33467.5,2801.75,3.5
648168,4107855.8,108000,8375,54282.5,20413.5,2.44
648195.21,4103556.6,62450,475,24398.5,1593.4,3.35
648195.29,4045213.4,143800,625,3225.25,2512.5,4.02
648242.92,4100748.3,97200,29250,228205,150472.5,5.15
648245.51,4065303.3,21100,1650,5521,3965.75,2.4
648246.02,4104880.7,449600,77250,600925,790725,10.2
648307.49,4099901.7,82350,925,33787.5,2958.25,3.2
648334.95,4061633.3,8425,,210.9475, , 
648335,4085885.8,98550,,21567.5, , 
648348.66,4105789.7,278450,12225,113645,54750,4.48
648350.22,4094354.3,49975,6550,30770,15430.75,2.36
648352.56,4102875.5,51325,425,11097,1307.475,3.08
648368.06,4091853.3,31625,,3219.75, , 
648385.14,4074768.3,27250,,, , 
648400.64,4103329.2,55225,,3753.75, , 
648435.28,4064840.8,281225,25,,93.32,3.73
648457.73,4083198.3,54250,3325,46962.5,11231,3.38
648497.58,4080865.8,110825,34750,282875,172000,4.94
648517.71,4074498.3,46500,175,,415.15,2.37
648523.01,4066598.3,93525,,, , 
648553.5,4088285.8,16900,75,16836,221.455,2.95
648557.61,4087153.3,18300,,3489.25, , 
648569.95,4109759.4,24425,,1157.075, , 
648590.4,4087783.3,26925,350,6840.5,784.25,2.24
648592.83,4079858.4,274575,53750,315925,204380,3.81
648605.56,4097730.8,65425,,9267.25, , 
648610.43,4120557.1,71375,2350,,3401.5,1.45
648613.78,4093829.3,175700,10950,32397.5,35692.5,3.26
648624.95,4076070.8,19275,8950,16311.25,22857,2.55
648640.7,4073525.8,17425,1650,8588.25,2939.5,1.78
648656.97,4111797.8,146575,12775,268125,60772.5,4.76
648657.45,4069343.3,19750,,, , 
648657.84,4095193.3,107175,1175,,2339.75,1.99
648675.59,4107797.9,66425,,, , 
648680.25,4081855.8,161400,22875,82152.5,74017.5,3.24
648680.51,4087613.3,35675,8775,32052.5,23753.5,2.71
648694.95,4045008.3,16200,,, , 
648705.28,4083013.3,56575,300,,1105.05,3.68
648708.19,4039838.3,58500,,4966.25, , 
648722.68,4062080.8,174975,4925,75325,13220.5,2.68
648724.18,4100069.2,59900,6750,34182.5,15764,2.34
648727.79,4060918.4,177525,37000,138875,145605,3.95
648740.09,4084303.3,46500,5075,30902.5,12141.75,2.39
648758.82,4091658.5,21475,6525,35375,21039,3.22
648785.89,4075400.8,47950,1925,28152.5,3988.25,2.07
648804.95,4078448.3,59075,25,4490.5,47.3975,1.9
648829.99,4100518.3,119975,37000,175200,111925,3.03
648835.69,4092679.7,71750,,, , 
648843.3,4092404.7,88525,10175,158590,42255,4.15
648844.95,4115348.3,775,,1453.125, , 
648849.95,4075418.3,71300,4000,26692.5,8777.75,2.19
648855.84,4115271.8,17625,6350,15841.25,14704.75,2.32
648861.35,4119967.7,427750,6975,,12776.75,1.83
648910.35,4108195.9,99400,6475,,14283,2.21
648927.8,4045003.3,71600,4225,29010,12135.5,2.87
648935.45,4078585.8,118500,,, , 
648952.99,4094845.8,68975,6425,47082.5,18486.5,2.88
648972.56,4092180.7,44200,,, , 
648977.93,4086718.3,33650,5700,36910,17157,3.01
648978.05,4095658.3,120975,6225,,15606.5,2.51
648980.33,4072240.9,271600,,, , 
649006.38,4104795,619300,101250,1133925,54042.5,5.34
649018.01,4099204.8,65825,7450,93762.5,36395,4.89
649020.43,4100113.3,65900,1475,11316,3710.75,2.52
649025.12,4044775.8,71825,8200,,35127.5,4.28
649047.73,4099525.8,149450,11175,12739.25,59765,5.35
649092.45,4044975.3,48250,,2952.5, , 
649094.28,4109616.7,164300,69000,640325,575325,8.34
649101.86,4123543.7,330425,14700,18706.25,31970,2.17
649114.39,4105319.5,87225,,, , 
649122.91,4074333.3,22150,,6336.5, , 
649147.75,4044593.3,123175,4175,,17499.75,4.19
649152.71,4086650.8,47100,,, , 
649156.07,4095936.8,35175,10975,50967.5,32425,2.95
649157.73,4098988.3,102425,3300,25065,15498.5,4.7
649183.12,4097103.3,71225,14325,60047.5,36055,2.52
649184.57,4091692.3,112825,3900,,14903.5,3.82
649190.57,4103859.7,104500,725,,1347.65,1.86
649200.58,4049373.3,27725,25,14964.25,56.9625,2.28
649210.19,4099324.7,49550,900,61610,3723.5,4.14
649217.71,4088368.3,67750,,63697.5, , 
649219.95,4102903.3,4450,,, , 
649230.17,4081325.8,78475,50,66612.5,118.02,2.36
649258.39,4106115.3,67750,,, , 
649260.35,4098570.1,226125,1000,99245,4882,4.88
649269.95,4109313.3,21775,375,,709.175,1.89
649285.46,4080948.3,33400,,, , 
649292.85,4074950.8,40700,,, , 
649302.67,4073325.8,28300,1925,6506.25,2592.75,1.35
649320.14,4088655.8,93925,6750,82907.5,30587.5,4.53
649345.37,4079613.4,108175,,, , 
649347.66,4089103.3,36800,,11761, , 
649347.95,4058210.9,134000,,, , 
649358.03,4075948.3,144675,38500,211525,101095,2.63
649380.31,4074688.3,52475,6450,64227.5,37387.5,5.8
649415.4,4111679.4,189600,250,,936.125,3.74
649479.95,4095228.3,7925,,, , 
649480.05,4087160.8,67825,13525,67992.5,51960,3.84
649497.65,4104553.3,85475,,, , 
649501.25,4099843.1,79000,2375,2783.25,5456.5,2.3
649510.27,4077145.8,75150,75,27440,167.735,2.24
649519.95,4079253.3,49925,,6013.25, , 
649552.84,4081735.8,104175,875,,2174.4,2.49
649560.52,4100665.8,58025,3350,42832.5,8250.5,2.46
649575.26,4085800.8,75250,5550,83592.5,14966,2.7
649575.39,4044043.4,119075,7050,27445,29975,4.25
649580.45,4088645.8,63025,4250,98145,17067.75,4.02
649581.93,4098890,240050,71500,436125,503525,7.05
649593.28,4096873.9,99450,7925,58905,19076.75,2.41
649594.95,4121733.3,8025,,299.675, , 
649595.2,4101153.4,66325,7675,111392.5,28962.5,3.77
649655.35,4111958.3,49000,25,,51.57,2.06
649674.95,4080908.3,46375,800,33170,2751.25,3.44
649679.95,4079373.3,50975,,, , 
649693.35,4114955.8,864775,55750,,214907.5,3.85
649727.73,4080600.8,90725,1175,,4400.25,3.74
649737.42,4091385.2,22750,,, , 
649746.54,4098098.7,6200,850,2757,1667.8,1.96
649800.21,4096348.3,56275,7275,76240,21251.25,2.92
649805.45,4082415.8,88750,375,,865.825,2.31
649825.39,4066303.3,65800,5425,,19228,3.54
649826.24,4106820.2,127200,,, , 
649839.95,4095028.3,5000,,, , 
649870.2,4093513.3,179675,20650,229325,82742.5,4.01
649875.07,4089055.8,59400,10500,84242.5,46112.5,4.39
649892.94,4074870.8,73600,,21700.75, , 
649909.78,4102029.3,35575,8900,53660,24998.5,2.81
649917.47,4073175.8,128100,,, , 
649920.42,4073978.4,232925,1625,,6220,3.83
649920.86,4061873.3,118400,800,,2050.325,2.56
649925.34,4041883.3,308625,1450,59770,4635.75,3.2
649932.79,4098900.8,48700,125,,517.95,4.14
649948.29,4092009.5,83075,6525,25720,16984.25,2.6
649961.52,4112320.3,43550,3275,24061.75,7351.25,2.24
649978.07,4097648.7,131475,33500,201987.5,122797.5,3.68
649995.57,4077785.9,194900,12150,114247.5,50625,4.17
650000.64,4110978.8,66375,16975,14832,44537.5,2.62
650030.07,4098190.8,48525,,, , 
650037.88,4043585.8,57000,400,26187.5,1129.5,2.82
650038.14,4089268.3,72150,,, , 
650038.74,4100285.4,132750,61750,432575,331275,5.36
650043.49,4090615.4,6125,,, , 
650049.35,4092268.1,93400,525,,1341.925,2.56
650065.07,4087553.3,47750,,27417.5, , 
650125.87,4100776.6,122000,57250,492725,372550,6.52
650135.35,4088193.4,88700,375,,1186.675,3.16
650162.67,4094005.8,59025,,41940, , 
650162.77,4094625.8,118975,5100,87817.5,15050.75,2.95
650185.14,4101923.3,104675,,15544, , 
650187.84,4064250.8,107675,1925,,7561.25,3.93
650199.88,4101631.6,51725,250,,837.75,3.35
650205.2,4069515.9,168925,175,64020,486.225,2.78
650212.85,4039603.3,91075,1450,70027.5,3568.25,2.46
650227.88,4085243.3,122250,11925,126812.5,36427.5,3.05
650247.98,4072098.3,188525,14900,88290,42692.5,2.87
650260.41,4060135.9,79600,,, , 
650267.69,4105293.4,82525,14750,87025,44572.5,3.02
650289.7,4091490.3,103375,125,,410.475,3.28
650315.28,4083533.3,184475,27000,,103932.5,3.83
650334.68,4097311.8,39925,2800,57577.5,11542.75,4.12
650347.86,4095070.3,71775,1650,77012.5,6271.25,3.8
650365.44,4085745.8,104200,9950,63952.5,28067.5,2.82
650379.95,4091528.3,26850,75,,219.88,2.93
650382.97,4101353.3,22500,1875,18011.5,6336.5,3.38
650399.19,4102145.1,73900,,, , 
650400.45,4081488.4,200200,44500,55462.5,139752.5,3.14
650402.81,4043135.8,118300,,, , 
650412.77,4100996,52225,,, , 
650425.58,4118856.7,1624525,3.00E+05,774475,1067000,3.56
650428.66,4101734.7,145525,7850,70737.5,37685,4.8
650430.08,4092738.3,77575,8050,97820,26630,3.31
650445.22,4103379.4,53975,25,18553.75,60.925,2.44
650452.85,4086530.8,41200,6750,24315.25,18539.25,2.75
650480.37,4062875.8,116650,,, , 
650513.92,4093341,87525,16175,82020,57357.5,3.55
650529.27,4107307.1,85725,5825,6912.25,12402,2.13
650559.95,4081118.3,21850,,, , 
650559.95,4100593.3,151900,4800,,14948.25,3.11
650567.67,4092143.3,49425,575,36302.5,2200.275,3.83
650579.95,4079553.3,8175,,, , 
650590.3,4096765.9,59450,525,,1249.65,2.38
650598.06,4100437,151900,6325,,18262.25,2.89
650605.48,4055198.3,150200,20375,76265,64400,3.16
650610.42,4108353.3,99375,8825,,30125,3.41
650620.26,4077428.3,172175,3150,21841.25,9564.5,3.04
650637.87,4080398.3,113025,150,9855.25,429.525,2.86
650660.3,4045825.8,110850,11375,56680,42937.5,3.77
650670.07,4043530.8,56775,2175,44100,7753.5,3.56
650742.07,4101205.9,26300,2300,12467.25,8885.25,3.86
650753.4,4101779.4,61100,,27800, , 
650785.04,4046378.3,157700,49000,439725,275050,5.63
650791.46,4110793.9,87825,7425,60435,21744.5,2.93
650812.65,4050128.4,97475,23500,194275,134945,5.74
650822.47,4108725.8,137375,5050,,23143.25,4.58
650830.19,4052380.8,164800,2925,,7120,2.43
650838.1,4101533.4,59875,2225,62120,9171.75,4.12
650847.98,4106560.8,55375,,6088.75, , 
650872.7,4056813.3,81450,,, , 
650882.84,4074118.4,243250,250,,748.775,3
650889.95,4044478.3,6050,,, , 
650895.28,4122148.4,340375,12125,,19723.5,1.63
650895.48,4102360.8,69775,,, , 
650921.65,4094872.3,191475,4425,32320,12581.5,2.84
650938.98,4121248,294500,1325,,1959.975,1.48
650947.85,4067573.3,178450,,, , 
650951.43,4097484.5,65275,24650,103132.5,86262.5,3.5
650965.23,4042885.8,32975,,, , 
650981,4090500,120100,325,43895,1332.425,4.1
650993.02,4070245.8,114050,5450,33090,16305,2.99
650995.3,4093630.9,137050,31500,234827.5,138982.5,4.4
650998.95,4106343.2,41625,25,7646.5,55.8675,2.23
651049.98,4101945.7,117850,34250,299175,170585,4.98
651057.68,4065570.8,68225,,, , 
651083.44,4098350.2,370625,96250,610000,619650,6.44
651095.14,4102818.3,54375,8700,84977.5,26880,3.09
651098.68,4102988.3,32100,2850,9313,5843.75,2.05
651105.15,4072228.2,86150,9150,25807.5,41802.5,4.57
651164.95,4090403.3,3750,,7082.5, , 
651178.02,4087653.4,164050,40500,174122.5,123920,3.06
651179.99,4118781.8,46950,450,4199.5,1090.55,2.42
651180.49,4079733.4,99075,,, , 
651187.96,4092880.8,60700,25,21851.25,54.6775,2.19
651207.95,4042815.8,87425,16450,92122.5,66145,4.02
651209.95,4073348.3,6700,2450,11620.25,7275.5,2.97
651224.87,4102456.7,34700,3900,51405,13773.25,3.53
651229.84,4114743.9,45875,,28485, , 
651231.14,4095806.7,124550,950,19213.5,2354.2,2.48
651233.27,4102660.9,32150,8850,55552.5,26340,2.98
651242.51,4099195.8,21800,,, , 
651242.99,4090005.8,25550,,, , 
651250.25,4051148.6,98325,250,,547.05,2.19
651267.77,4095063.7,59000,350,1889.675,601.725,1.72
651297.95,4058050.7,183175,,, , 
651300.34,4080250.8,39525,175,22096,489.9,2.8
651305.43,4088790.8,36025,,23628, , 
651318.6,4100565.4,168450,15775,96917.5,52777.5,3.35
651323.04,4086968.3,75525,,, , 
651327.85,4038583.3,162850,5400,27302.5,27152.5,5.03
651354.95,4069313.3,7250,,3059.75, , 
651355.11,4086615.8,67900,9900,38750,26960,2.72
651355.4,4099708.3,50875,225,,493.675,2.19
651380.95,4103939.4,122875,,10911.25, , 
651385.22,4123018.4,239000,7525,17442.75,10761.5,1.43
651392.71,4110057,14550,,, , 
651405.15,4074613.3,54500,6775,80995,30870,4.56
651410.53,4060505.9,293900,,, , 
651411.79,4090732.5,107975,68000,634725,575625,8.47
651429.95,4082878.3,231850,750,,2324.65,3.1
651435.27,4089878.3,16725,,9509.25, , 
651440.51,4042083.2,198425,6350,172580,19976.25,3.15
651442.87,4102915.8,65700,5325,77820,18124.25,3.4
651443.58,4091185,101225,850,,3400.75,4
651447.92,4083403.4,143100,,68362.5, , 
651453.02,4096560.8,83500,2925,54785,10698.75,3.66
651463.23,4084268.3,65850,75,5500.5,193.2275,2.58
651485.23,4092833.3,39800,375,,1242.05,3.31
651520.1,4071515.9,504600,136750,1034575,1018025,7.44
651530.12,4098828.3,18325,4175,5715,6821,1.63
651535.15,4109350.6,206175,5950,54217.5,15443.75,2.6
651550.37,4084743.3,114875,5200,,19410.25,3.73
651568.1,4082853.3,231850,450,,1378.9,3.06
651573.82,4089038.3,13625,,3354.75, , 
651575.39,4065375.8,115225,8225,,23750.25,2.89
651584.95,4082873.3,231850,1125,,3950.75,3.51
651585.16,4104180.8,52875,,18858.5, , 
651602.8,4086790.8,43150,,, , 
651615.81,4062105.9,123650,27000,133927.5,97982.5,3.64
651617.79,4103575.8,22600,2475,19892.25,5661.75,2.29
651652.66,4042620.8,237750,24900,195137.5,118762.5,4.77
651652.92,4048408.3,126325,5575,77552.5,28805,5.17
651664.33,4103818.4,48050,3450,32935,10806.75,3.13
651670.1,4085705.8,256150,14125,,42992.5,3.04
651684.95,4055908.3,100075,,, , 
651690.26,4100798.3,33500,,, , 
651699.95,4048443.3,126325,5100,54972.5,24542.5,4.81
651705.83,4103128.3,58750,925,,2651.25,2.87
651728.48,4101282.7,87125,35500,214117.5,176012.5,4.95
651732.94,4035728.3,50175,2550,47927.5,8642.25,3.39
651733.19,4111803.2,53375,6300,51792.5,15246.5,2.42
651735.19,4055895.8,90625,,, , 
651735.4,4080888.3,167550,275,,872.25,3.17
651764.95,4100580.8,88525,,, , 
651786.21,4101830.8,91100,13750,137655,53190,3.87
651787.75,4100130.8,59100,1350,8593.5,2649,1.96
651795.68,4103283.3,47450,5600,40555,19546.5,3.49
651808.34,4099399.3,83525,4600,62172.5,16176.5,3.52
651830.44,4089775.8,45950,7350,66597.5,25025,3.4
651842.69,4088053.3,13775,300,,842.65,2.81
651879.95,4089038.3,5525,,2033.3, , 
651909.95,4104403.3,31350,,9588, , 
651915.22,4106838.3,41175,3425,21016.25,6675.25,1.95
651924.95,4079203.3,7275,350,156.71,1133.625,3.24
651947.99,4087835.9,24600,1225,5087.75,4978.5,4.06
651949.95,4109863.3,9750,,, , 
651952.63,4059000.9,189200,12925,,39892.5,3.09
651959.95,4097088.3,27700,50,,128.3075,2.57
652010.7,4098480.8,29250,5750,40055,17052.75,2.97
652035.24,4102701.7,65575,3150,34182.5,11356,3.61
652054.95,4075073.3,374000,52750,299550,192085,3.63
652065.15,4104330.8,57975,8825,42560,35965,4.08
652065.21,4075068.3,374000,59000,280825,204372.5,3.46
652072.87,4052390.8,119800,3125,,7644,2.45
652072.9,4103185.8,94150,11325,87657.5,42692.5,3.77
652073.94,4123942.1,545425,97000,248585,318200,3.28
652100.23,4102913.4,126850,75,,267.275,3.56
652107.36,4096045.8,64500,6775,58952.5,21565.5,3.18
652122.52,4080990.8,103775,20400,105310,71887.5,3.52
652152.85,4110630.8,67325,3525,,10327.75,2.93
652192.6,4097085.8,80275,3350,42417.5,10084.5,3.01
652195.25,4098908.3,45750,12850,58085,29612.5,2.3
652207.86,4054100.8,104225,29000,154267.5,115192.5,3.96
652215.42,4065013.3,118525,7575,587.775,24912.75,3.29
652217.73,4112629.2,76200,,, , 
652219.95,4086773.3,50800,775,21902.75,2079.35,2.68
652232.74,4054347.2,35800,6400,,26615,4.16
652240.12,4105192.2,126075,39000,274625,16802.25,4.3
652260.29,4042643.3,121050,75500,313675,295300,3.91
652260.56,4112270.2,277600,33750,160440,122160,3.61
652268.92,4102543.8,142350,7300,128102.5,29162.5,3.99
652290.89,4104085.1,40950,4700,75782.5,16168,3.44
652325.42,4069110.8,101400,1850,,5695.75,3.08
652344.95,4078298.3,8025,1775,6704.5,3641.25,2.05
652365.47,4096833.2,75300,33250,171520,134357.5,4.03
652374.56,4104474,197225,72500,533775,433150,5.98
652392.81,4054483.3,64925,3825,6512.25,11197.75,2.93
652393.34,4112813.4,56275,18350,43692.5,34675,1.89
652435.29,4073200.8,206850,24400,45590,93767.5,3.84
652438.86,4116639.7,446975,1100,,2860.75,2.6
652444.95,4087033.3,46525,850,6645.25,2922.25,3.44
652460.26,4099858.4,117375,,, , 
652469.95,4090968.3,8025,5050,12469.25,10661.75,2.11
652504.49,4100654.5,92875,5850,40522.5,12838.75,2.19
652507.61,4053288.3,15825,,, , 
652517.74,4086670.8,52200,5900,13824,15409.75,2.61
652528.45,4092395.1,137325,11650,165535,44690,3.84
652538.99,4115055.8,37200,,12791.25, , 
652553.17,4102958.3,10925,,2386.95, , 
652555.91,4101936.4,64300,16575,96277.5,50117.5,3.02
652562.61,4079880.9,81950,18075,162595,91755,5.08
652567.37,4119022.7,73125,600,18391.5,1160.475,1.93
652607.84,4089600.8,68325,2025,,4318,2.13
652611.56,4105105,104075,47000,267600,19189.5,4.09
652640.39,4095330.8,122300,19600,151865,67642.5,3.45
652643.47,4107328.8,20275,,12673.5, , 
652645.24,4047408.4,246800,48000,310025,310825,6.47
652650.42,4063678.3,93350,6825,42072.5,17504.5,2.56
652680.15,4084955.8,32450,100,41747.5,303.925,3.04
652680.64,4093310.8,68500,19500,133867.5,73032.5,3.75
652696.33,4099309.1,102475,18325,104622.5,62810,3.43
652698.03,4089228.3,29425,3875,14618,7491,1.93
652700.63,4050253.3,151400,,, , 
652738.08,4057518.3,77025,2800,31097.5,6487,2.32
652743.16,4080305.8,47250,,, , 
652814.8,4103685.1,674075,452500,3469750,316575,6.99
652817.74,4093840.8,68000,7325,,34782.5,4.75
652837.89,4035855.8,142975,4125,109012.5,16429.75,3.98
652848.02,4056040.9,70600,,, , 
652890.03,4049965.8,75175,5700,,14986.25,2.63
652896.18,4102450,278775,121000,925325,804075,6.64
652902.96,4066183.4,120700,5025,,15814.75,3.15
652920.13,4083843.3,131250,15475,45635,59075,3.82
652925.56,4120034.1,119475,5000,,10893.5,2.18
652932.86,4066863.3,203725,8350,,37440,4.48
652954.95,4089303.3,31125,2150,4586,4708.5,2.19
652965.45,4096468.4,151075,43250,134082.5,133825,3.1
652970.39,4107472,16925,25,2253.425,40.8,1.63
652985.4,4036225.8,52900,,, , 
652995.18,4084433.3,42975,,15154.5, , 
652999.61,4105017.9,72975,13625,70235,47910,3.52
653015.27,4063228.3,82550,375,48252.5,1359.9,3.63
653024.95,4054853.3,8025,,5930.25, , 
653030.27,4104661.3,113100,43250,278600,18410,4.27
653037.29,4107008.3,229725,12925,126152.5,49512.5,3.83
653040.49,4053578.3,155000,3675,61912.5,14882.5,4.05
653055.89,4078570.8,16875,,, , 
653059.95,4070978.3,7800,,3952, , 
653072.08,4091183.7,56100,,, , 
653127.61,4101459.4,46725,,31930, , 
653165.51,4106029.8,44750,2175,,9507.5,4.37
653167.71,4077328.4,357850,47000,127945,331425,7.07
653172.45,4073235.8,9825,,, , 
653190.25,4087963.6,86675,10625,119520,30130,2.84
653217.77,4088873.3,37125,7125,14458.25,15833.25,2.22
653239.9,4105555.8,73175,800,60492.5,2873.5,3.59
653242.85,4079600.8,138100,8700,86780,49655,5.71
653258.87,4092305.6,74350,300,,1093.65,3.65
653262.77,4084073.3,89000,11925,92382.5,34712.5,2.91
653292.51,4088300.9,90900,,, , 
653297.71,4047481,113400,825,,4155.25,5.04
653312.58,4058555.9,204150,44250,186100,131555,2.98
653350.02,4090123.3,36800,,8179.25, , 
653370.54,4068265.8,140525,14400,,47310,3.29
653393.15,4044133.3,69425,,63007.5, , 
653408.03,4058173.3,75950,7375,49610,16496.25,2.24
653423.23,4059233.3,78775,26750,113007.5,86340,3.23
653438.95,4104761.6,76350,,, , 
653464.36,4091503.5,110650,22475,97740,59340,2.64
653467.7,4086355.8,78625,14400,90825,57765,4.01
653477.62,4084645.9,296200,30250,9927.5,104705,3.45
653480.24,4101790.8,170525,19025,211115,67215,3.53
653485.48,4097655.8,55100,13650,34760,31625,2.32
653497.66,4040903.3,50225,4850,56082.5,21192.25,4.37
653505.94,4102496,91250,,, , 
653512.84,4060303.3,442575,103500,878825,720425,6.96
653521.69,4106424.7,196250,87750,655475,552925,6.3
653587.38,4093560.2,298500,49000,416525,372575,7.6
653647.65,4095658.3,73875,16950,261475,17297.5,10.2
653661.15,4106912.1,170575,25250,115197.5,109570,4.34
653672.05,4101426.9,76800,1250,44730,4885.25,3.91
653720.33,4041138.3,48075,,22679.5, , 
653730.14,4108683.3,57050,4625,41055,10530.75,2.28
653730.26,4107535.6,38625,1050,34360,3713.25,3.54
653744.47,4103392.5,206025,46750,253300,193642.5,4.14
653749.03,4110063.6,166450,,98222.5, , 
653767.86,4062135.8,91950,375,19191.25,964.85,2.57
653770.61,4086120.8,142475,22325,235687.5,81745,3.66
653774.95,4048063.3,8025,375,333.575,831,2.22
653790.18,4090330.2,59175,725,49725,3272.75,4.51
653809.86,4113007.1,32750,375,9803.5,664.65,1.77
653832.94,4116809.8,84450,14475,75465,32457.5,2.24
653848.36,4101624.5,92350,575,2980.5,2067.075,3.59
653880.61,4072543.3,77425,,73110, , 
653913.91,4105457.4,168600,82500,594925,482450,5.85
653954.95,4050188.3,83300,34000,116642.5,94617.5,2.78
653982.85,4080153.3,97075,2400,95740,8993.25,3.75
653990.36,4094873.4,227375,65500,595075,42867.5,6.54
654005.55,4081720.8,27950,5300,32805,15043.75,2.84
654031.78,4115315.7,540125,28500,78417.5,89775,3.15
654039.95,4082953.3,12325,75,,200.3725,2.67
654050.23,4073915.9,300750,65500,265775,201820,3.08
654059.22,4097657.5,57875,,, , 
654062.95,4041625.8,66200,,29077.5, , 
654068.68,4096846.2,52275,,3118.5, , 
654070.3,4069828.3,368200,69750,459725,325400,4.67
654070.54,4100055.6,29250,10075,43887.5,34000,3.37
654095.33,4055350.8,98125,9225,63707.5,23543,2.55
654144.74,4106967.7,121025,47500,335500,20897.75,4.4
654157.58,4093963.3,134100,150,,554.6,3.7
654172.89,4041430.8,63425,11150,44070,33125,2.97
654187.98,4083920.8,66575,375,,1040.35,2.77
654212.63,4080868.4,143400,10325,28842.5,51617.5,5
654220.37,4079340.8,22075,,5172, , 
654245.28,4085558.3,17100,,3123.25, , 
654255.96,4097160.5,22300,75,10253.5,146.6775,1.96
